PC Time	Time Meas	Mod No.	Mod Status	Range Innov	Range Uncer	Rate Innov	Rate Uncer	Sat Num
0.0000	557.295360	1	8	  0.0475906	       5.7725597	 -0.0226568	       0.2416355	6
0.0000	557.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	557.295360	4	8	 -0.6730229	       5.7692978	 -0.0295807	       0.1474083	14
0.0000	557.295360	5	8	  0.0457076	       5.7777251	 -0.0045047	       0.1357122	17
0.0000	557.295360	6	8	 -1.6459814	       5.7623232	  0.0015681	       0.1273536	23
0.0000	557.395328	0	8	  0.9979553	       5.7721235	  0.0092910	       0.1398410	3
0.0000	557.395328	3	8	 -0.7419592	       5.7773388	 -0.0003398	       0.1275217	13
0.0000	557.395328	7	8	 -0.3946272	       5.7814793	 -0.0039220	       0.1201419	24
0.0000	558.295360	0	8	  0.9960792	       5.7718581	 -0.0016211	       0.2415859	3
0.0000	558.295360	1	8	  0.1513847	       5.7725563	  0.0095377	       0.1439703	6
0.0000	558.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	558.295360	4	8	 -0.7181169	       5.7692350	 -0.0100114	       0.1358807	14
0.0000	558.295360	5	8	  0.1758530	       5.7778432	 -0.0143251	       0.1242270	17
0.0000	558.295360	6	8	 -1.7236722	       5.7623143	 -0.0405842	       0.1265248	23
0.0000	558.395328	3	8	 -0.6079364	       5.7773494	 -0.0124740	       0.1352221	13
0.0000	558.395328	7	8	 -0.3555790	       5.7812965	 -0.0138884	       0.1250167	24
0.0000	559.295360	1	8	  0.1597574	       5.7725408	 -0.0199096	       0.2433081	6
0.0000	559.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	559.295360	4	8	 -0.4925494	       5.7692099	 -0.0100034	       0.1471951	14
0.0000	559.295360	5	8	  0.2324157	       5.7776772	 -0.0077009	       0.1360094	17
0.0000	559.295360	6	8	 -1.6677021	       5.7622494	  0.0076059	       0.1271644	23
0.0000	559.395328	0	8	  1.1183956	       5.7721423	  0.0105937	       0.1400024	3
0.0000	559.395328	3	8	 -0.6329002	       5.7773045	 -0.0014022	       0.1275092	13
0.0000	559.395328	7	8	 -0.2377782	       5.7811306	 -0.0015130	       0.1201373	24
0.0000	560.295360	0	8	  1.1422565	       5.7718829	  0.0019353	       0.2416182	3
0.0000	560.295360	1	8	  0.2263827	       5.7725137	 -0.0108002	       0.1439778	6
0.0000	560.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	560.295360	4	8	 -0.5786257	       5.7691537	 -0.0208336	       0.1359850	14
0.0000	560.295360	5	8	  0.2820480	       5.7777891	 -0.0010748	       0.1242337	17
0.0000	560.295360	6	8	 -1.5916587	       5.7622471	 -0.0108809	       0.1264754	23
0.0000	560.395328	3	8	 -0.5550284	       5.7773160	 -0.0049212	       0.1352313	13
0.0000	560.395328	7	8	 -0.2361055	       5.7809643	 -0.0032387	       0.1250175	24
0.0000	561.295360	1	8	  0.2095854	       5.7725008	 -0.0256633	       0.2433126	6
0.0000	561.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	561.295360	4	8	 -0.5239342	       5.7691329	 -0.0025819	       0.1472418	14
0.0000	561.295360	5	8	  0.2559926	       5.7776300	  0.0062151	       0.1360352	17
0.0000	561.295360	6	8	 -1.5927911	       5.7621845	 -0.0119051	       0.1271308	23
0.0000	561.395328	0	8	  1.1733637	       5.7721631	  0.0066137	       0.1400200	3
0.0000	561.395328	3	8	 -0.4316854	       5.7772721	 -0.0234264	       0.1275205	13
0.0000	561.395328	7	8	 -0.3066283	       5.7808135	 -0.0041335	       0.1201413	24
0.0000	562.295360	1	8	  0.1648962	       5.7724486	 -0.0662024	       0.2416382	6
0.0000	562.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	562.295360	4	8	 -0.6010876	       5.7690968	 -0.0109147	       0.1474703	14
0.0000	562.295360	5	8	  0.2948737	       5.7775900	  0.0051767	       0.1357278	17
0.0000	562.295360	6	8	 -1.7376341	       5.7621772	 -0.0109407	       0.1272902	23
0.0000	562.395328	0	8	  1.1960914	       5.7721410	  0.0042964	       0.1398534	3
0.0000	562.395328	3	8	 -0.6161230	       5.7772569	 -0.0017118	       0.1275239	13
0.0000	562.395328	7	8	 -0.3957773	       5.7806650	  0.0042641	       0.1201464	24
0.0000	563.295360	1	8	  0.0881046	       5.7724179	 -0.0178749	       0.2416336	6
0.0000	563.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	563.295360	4	8	 -0.4084294	       5.7690611	  0.0054026	       0.1474108	14
0.0000	563.295360	5	8	  0.3233152	       5.7775557	 -0.0003608	       0.1356825	17
0.0000	563.295360	6	8	 -1.5912844	       5.7621693	  0.0065756	       0.1273147	23
0.0000	563.395328	0	8	  1.1025093	       5.7721169	  0.0022189	       0.1398245	3
0.0000	563.395328	3	8	 -0.5886595	       5.7772421	 -0.0218583	       0.1274960	13
0.0000	563.395328	7	8	 -0.3255956	       5.7805228	  0.0013086	       0.1201408	24
0.0000	564.295360	1	8	  0.1419808	       5.7723882	 -0.0270509	       0.2416330	6
0.0000	564.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	564.295360	4	8	 -0.5324893	       5.7690271	  0.0112573	       0.1473706	14
0.0000	564.295360	5	8	  0.3132349	       5.7775237	  0.0226415	       0.1356620	17
0.0000	564.295360	6	8	 -1.6779704	       5.7621620	  0.0178232	       0.1273325	23
0.0000	564.395328	0	8	  1.1714418	       5.7720941	  0.0095067	       0.1398116	3
0.0000	564.395328	3	8	 -0.6125912	       5.7772285	  0.0012867	       0.1274813	13
0.0000	564.395328	7	8	 -0.3005964	       5.7803875	 -0.0004937	       0.1201375	24
0.0000	565.295360	1	8	  0.3861841	       5.7723591	 -0.0063114	       0.2416334	6
0.0000	565.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	565.295360	4	8	 -0.4391465	       5.7689953	 -0.0142641	       0.1473481	14
0.0000	565.295360	5	8	  0.2320291	       5.7774936	 -0.0127768	       0.1356561	17
0.0000	565.295360	6	8	 -1.6949019	       5.7621550	 -0.0091931	       0.1273449	23
0.0000	565.395328	0	8	  1.2632575	       5.7720723	  0.0009317	       0.1398069	3
0.0000	565.395328	3	8	 -0.4457410	       5.7772157	 -0.0009822	       0.1274747	13
0.0000	565.395328	7	8	 -0.1781008	       5.7802592	 -0.0039707	       0.1201357	24
0.0000	566.295360	1	8	  0.2902708	       5.7723303	 -0.0173470	       0.2416333	6
0.0000	566.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	566.295360	4	8	 -0.4458851	       5.7689653	  0.0041225	       0.1473314	14
0.0000	566.295360	5	8	  0.3758749	       5.7774649	  0.0139949	       0.1356484	17
0.0000	566.295360	6	8	 -1.5724158	       5.7621481	  0.0112565	       0.1273498	23
0.0000	566.395328	0	8	  1.2672124	       5.7720508	  0.0045653	       0.1398036	3
0.0000	566.395328	3	8	 -0.5596365	       5.7772031	 -0.0044606	       0.1274695	13
0.0000	566.395328	7	8	 -0.1505077	       5.7801364	 -0.0006227	       0.1201334	24
0.0000	567.295360	0	8	  1.2186041	       5.7717821	 -0.0135803	       0.2415692	3
0.0000	567.295360	1	8	  0.3386164	       5.7723280	 -0.0044547	       0.1439733	6
0.0000	567.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	567.295360	4	8	 -0.5208043	       5.7689200	  0.0079202	       0.1357747	14
0.0000	567.295360	5	8	  0.2855352	       5.7775973	 -0.0125609	       0.1242297	17
0.0000	567.295360	6	8	 -1.4720874	       5.7621481	 -0.0160734	       0.1265149	23
0.0000	567.395328	3	8	 -0.4376689	       5.7772203	 -0.0261678	       0.1352010	13
0.0000	567.395328	7	8	 -0.0805811	       5.7800173	  0.0038354	       0.1250142	24
0.0000	568.295360	0	8	  1.4383391	       5.7718763	 -0.0277010	       0.2442309	3
0.0000	568.295360	1	8	  0.3009548	       5.7723151	 -0.0168496	       0.1438647	6
0.0000	568.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	568.295360	4	8	 -0.6482366	       5.7688975	 -0.0161612	       0.1357002	14
0.0000	568.295360	5	8	  0.4171924	       5.7775897	  0.0026546	       0.1243123	17
0.0000	568.295360	6	8	 -1.4994004	       5.7621001	 -0.0130386	       0.1262988	23
0.0000	568.395328	3	8	 -0.3695136	       5.7772084	  0.0143286	       0.1351971	13
0.0000	568.395328	7	8	 -0.1963725	       5.7799084	 -0.0054156	       0.1250142	24
0.0000	569.295360	0	8	  1.1298733	       5.7719285	 -0.0260502	       0.2442907	3
0.0000	569.295360	1	8	  0.1822063	       5.7723036	 -0.0104683	       0.1438765	6
0.0000	569.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	569.295360	4	8	 -0.4264767	       5.7688766	 -0.0183433	       0.1358696	14
0.0000	569.295360	5	8	  0.4470802	       5.7775831	 -0.0007330	       0.1243297	17
0.0000	569.295360	6	8	 -1.4668307	       5.7620564	  0.0163028	       0.1262355	23
0.0000	569.395328	3	8	 -0.4599237	       5.7771965	 -0.0336458	       0.1352168	13
0.0000	569.395328	7	8	 -0.1946270	       5.7798041	  0.0061174	       0.1250143	24
0.0000	570.295360	1	8	  0.0975326	       5.7722986	 -0.0414728	       0.2433258	6
0.0000	570.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	570.295360	4	8	 -0.4986576	       5.7688727	  0.0001415	       0.1473279	14
0.0000	570.295360	5	8	  0.4562491	       5.7774395	  0.0148993	       0.1361139	17
0.0000	570.295360	6	8	 -1.5810432	       5.7620024	  0.0038775	       0.1270379	23
0.0000	570.395328	0	8	  1.2174985	       5.7721648	  0.0165714	       0.1400650	3
0.0000	570.395328	3	8	 -0.5481957	       5.7771579	 -0.0084119	       0.1275449	13
0.0000	570.395328	7	8	 -0.1394679	       5.7797077	  0.0000814	       0.1201430	24
0.0000	571.295360	1	8	  0.1735603	       5.7722461	 -0.0056799	       0.2416438	6
0.0000	571.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	571.295360	4	8	 -0.6437849	       5.7688509	 -0.0299953	       0.1475341	14
0.0000	571.295360	5	8	  0.3126423	       5.7774065	  0.0163544	       0.1357802	17
0.0000	571.295360	6	8	 -1.8203777	       5.7620048	 -0.0053812	       0.1272204	23
0.0000	571.395328	0	8	  1.0180502	       5.7721423	  0.0209683	       0.1398831	3
0.0000	571.395328	3	8	 -0.6434746	       5.7771467	 -0.0018492	       0.1275347	13
0.0000	571.395328	7	8	 -0.3331491	       5.7796104	 -0.0027481	       0.1201475	24
0.0000	572.295360	1	8	  0.0242026	       5.7722163	 -0.0328822	       0.2416383	6
0.0000	572.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	572.295360	4	8	 -0.6209006	       5.7688287	  0.0341276	       0.1474527	14
0.0000	572.295360	5	8	  0.0647450	       5.7773804	  0.0112998	       0.1357248	17
0.0000	572.295360	6	8	 -2.0080802	       5.7620067	 -0.0097739	       0.1272612	23
0.0000	572.395328	0	8	  0.9858527	       5.7721185	  0.0167670	       0.1398467	3
0.0000	572.395328	3	8	 -0.8430909	       5.7771364	 -0.0208001	       0.1274986	13
0.0000	572.395328	7	8	 -0.3689660	       5.7795167	 -0.0061874	       0.1201412	24
0.0000	573.295360	0	8	  0.9935080	       5.7718535	 -0.0436412	       0.2415830	3
0.0000	573.295360	1	8	 -0.0679756	       5.7722111	 -0.0125333	       0.1439795	6
0.0000	573.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	573.295360	4	8	 -0.6882332	       5.7687913	 -0.0262536	       0.1358755	14
0.0000	573.295360	5	8	  0.0138027	       5.7775108	  0.0030651	       0.1242500	17
0.0000	573.295360	6	8	 -1.9491372	       5.7620167	 -0.0040109	       0.1264503	23
0.0000	573.395328	3	8	 -0.8792226	       5.7771549	  0.0029620	       0.1352053	13
0.0000	573.395328	7	8	 -0.4284349	       5.7794256	  0.0005454	       0.1250109	24
0.0000	574.295360	1	8	 -0.1511027	       5.7722018	 -0.0156385	       0.2433137	6
0.0000	574.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	574.295360	4	8	 -0.9301999	       5.7687910	 -0.0178839	       0.1472001	14
0.0000	574.295360	5	8	 -0.1639221	       5.7773629	 -0.0001348	       0.1360268	17
0.0000	574.395328	0	8	  0.8041897	       5.7721559	  0.0051017	       0.1406758	3
0.0000	574.395328	3	8	 -1.1539733	       5.7770909	 -0.0156915	       0.1292685	13
0.0000	574.395328	6	8	 -2.1837993	       5.7620064	 -0.0006760	       0.1297574	23
0.0000	574.395328	7	8	 -0.6567494	       5.7793447	 -0.0061874	       0.1163296	24
0.0000	575.295360	1	8	 -0.1673424	       5.7721493	 -0.0544643	       0.2414307	6
0.0000	575.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	575.295360	4	8	 -0.7482393	       5.7687748	 -0.0065412	       0.1472481	14
0.0000	575.295360	5	8	 -0.0343095	       5.7773395	  0.0144824	       0.1356848	17
0.0000	575.395328	0	8	  0.8040047	       5.7721347	  0.0165005	       0.1405258	3
0.0000	575.395328	3	8	 -0.9007882	       5.7770800	 -0.0182176	       0.1292441	13
0.0000	575.395328	6	8	 -2.0966017	       5.7619789	 -0.0196228	       0.1296735	23
0.0000	575.395328	7	8	 -0.5936787	       5.7792652	 -0.0041239	       0.1163307	24
0.0000	576.295360	1	8	 -0.0925993	       5.7721205	  0.0234311	       0.2414320	6
0.0000	576.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	576.295360	4	8	 -0.6995244	       5.7687563	  0.0050926	       0.1471965	14
0.0000	576.295360	5	8	  0.1062256	       5.7773216	  0.0120575	       0.1356611	17
0.0000	576.395328	0	8	  1.1005989	       5.7721113	  0.0111426	       0.1404768	3
0.0000	576.395328	3	8	 -0.8286023	       5.7770691	 -0.0216906	       0.1292011	13
0.0000	576.395328	6	8	 -1.8675696	       5.7619531	  0.0128853	       0.1296270	23
0.0000	576.395328	7	8	 -0.3647692	       5.7791886	  0.0045731	       0.1163277	24
0.0000	577.295360	1	8	  0.1486757	       5.7720931	 -0.0026814	       0.2414330	6
0.0000	577.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	577.295360	4	8	 -0.6785421	       5.7687394	  0.0048343	       0.1471662	14
0.0000	577.295360	5	8	  0.2846190	       5.7773048	  0.0060155	       0.1356545	17
0.0000	577.395328	0	8	  1.2086525	       5.7720888	  0.0136736	       0.1404522	3
0.0000	577.395328	3	8	 -0.6940452	       5.7770588	 -0.0035800	       0.1291794	13
0.0000	577.395328	6	8	 -1.8037735	       5.7619283	  0.0042314	       0.1295975	23
0.0000	577.395328	7	8	 -0.2273456	       5.7791157	 -0.0039093	       0.1163261	24
0.0000	578.295360	1	8	  0.3009653	       5.7720663	  0.0236147	       0.2414317	6
0.0000	578.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	578.295360	4	8	 -0.5131195	       5.7687232	 -0.0025868	       0.1471473	14
0.0000	578.295360	5	8	  0.5565602	       5.7772889	 -0.0004500	       0.1356488	17
0.0000	578.295360	6	8	 -1.6334131	       5.7618621	 -0.0152581	       0.1268667	23
0.0000	578.395328	0	8	  1.3316735	       5.7720511	  0.0110586	       0.1397568	3
0.0000	578.395328	3	8	 -0.4904297	       5.7770767	 -0.0186953	       0.1274287	13
0.0000	578.395328	7	8	 -0.0582997	       5.7790460	  0.0107407	       0.1201238	24
0.0000	579.295360	1	8	  0.3991315	       5.7720432	  0.0156097	       0.2416442	6
0.0000	579.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	579.295360	4	8	 -0.2436608	       5.7687080	  0.0090299	       0.1473214	14
0.0000	579.295360	5	8	  0.5466077	       5.7772698	  0.0066505	       0.1356994	17
0.0000	579.295360	6	8	 -1.4495641	       5.7618743	  0.0080903	       0.1271354	23
0.0000	579.395328	0	8	  1.4479485	       5.7720306	  0.0042899	       0.1397434	3
0.0000	579.395328	3	8	 -0.2706312	       5.7770694	 -0.0022689	       0.1274407	13
0.0000	579.395328	7	8	  0.1266492	       5.7789781	  0.0037725	       0.1201274	24
0.0000	580.295360	1	8	  0.3230765	       5.7720177	 -0.0556405	       0.2416379	6
0.0000	580.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	580.295360	4	8	 -0.3227181	       5.7686941	 -0.0027849	       0.1473226	14
0.0000	580.295360	5	8	  0.2901908	       5.7772503	 -0.0132047	       0.1356870	17
0.0000	580.295360	6	8	 -1.5284948	       5.7618823	  0.0123936	       0.1271966	23
0.0000	580.395328	0	8	  1.4751115	       5.7720098	 -0.0012762	       0.1397776	3
0.0000	580.395328	3	8	 -0.5438573	       5.7770625	  0.0144480	       0.1274456	13
0.0000	580.395328	7	8	 -0.1053374	       5.7789127	 -0.0222888	       0.1201257	24
0.0000	581.295360	1	8	  0.2711227	       5.7719930	  0.0122527	       0.2416367	6
0.0000	581.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	581.295360	4	8	 -0.2089513	       5.7686816	 -0.0218069	       0.1473206	14
0.0000	581.295360	5	8	  0.5659698	       5.7772315	 -0.0138838	       0.1356794	17
0.0000	581.295360	6	8	 -1.4385628	       5.7618899	 -0.0146740	       0.1272356	23
0.0000	581.395328	0	8	  1.4767129	       5.7719906	 -0.0073006	       0.1397985	3
0.0000	581.395328	3	8	 -0.3936127	       5.7770562	 -0.0063961	       0.1274473	13
0.0000	581.395328	7	8	  0.0955623	       5.7788507	 -0.0062212	       0.1201247	24
0.0000	582.295360	1	8	  0.4733588	       5.7719692	 -0.0734194	       0.2416381	6
0.0000	582.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	582.295360	4	8	 -0.2120060	       5.7686693	 -0.0092987	       0.1473189	14
0.0000	582.295360	5	8	  0.7078302	       5.7772140	 -0.0067917	       0.1356763	17
0.0000	582.295360	6	8	 -1.4244199	       5.7618968	 -0.0071487	       0.1272612	23
0.0000	582.395328	0	8	  1.5174500	       5.7719721	 -0.0058095	       0.1398110	3
0.0000	582.395328	3	8	 -0.1785320	       5.7770502	 -0.0134318	       0.1274473	13
0.0000	582.395328	7	8	  0.1444826	       5.7787906	  0.0044113	       0.1201240	24
0.0000	583.295360	1	8	  0.4243627	       5.7719454	 -0.0240690	       0.2416371	6
0.0000	583.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	583.295360	4	8	 -0.2129526	       5.7686574	  0.0087367	       0.1473180	14
0.0000	583.295360	5	8	  0.5376024	       5.7771968	 -0.0052234	       0.1356761	17
0.0000	583.295360	6	8	 -1.4359069	       5.7619035	  0.0169810	       0.1272764	23
0.0000	583.395328	0	8	  1.5990833	       5.7719540	  0.0050705	       0.1398177	3
0.0000	583.395328	3	8	 -0.2555330	       5.7770443	  0.0046583	       0.1274471	13
0.0000	583.395328	7	8	  0.0497957	       5.7787332	 -0.0050009	       0.1201241	24
0.0000	584.295360	1	8	  0.5039234	       5.7719222	 -0.0224008	       0.2416367	6
0.0000	584.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	584.295360	4	8	 -0.1846538	       5.7686465	 -0.0238312	       0.1473172	14
0.0000	584.295360	5	8	  0.7632467	       5.7771803	 -0.0068164	       0.1356761	17
0.0000	584.295360	6	8	 -1.4246901	       5.7619094	 -0.0058775	       0.1272829	23
0.0000	584.395328	0	8	  1.5532720	       5.7719371	  0.0085646	       0.1398199	3
0.0000	584.395328	3	8	 -0.2407918	       5.7770390	  0.0055333	       0.1274455	13
0.0000	584.395328	7	8	  0.1405118	       5.7786780	  0.0017202	       0.1201236	24
0.0000	585.295360	1	8	  0.5301933	       5.7719001	 -0.0320976	       0.2416381	6
0.0000	585.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	585.295360	4	8	 -0.1317587	       5.7686366	  0.0008638	       0.1473201	14
0.0000	585.295360	5	8	  0.6581926	       5.7771648	 -0.0254107	       0.1356814	17
0.0000	585.295360	6	8	 -1.4839215	       5.7619157	 -0.0071680	       0.1272858	23
0.0000	585.395328	0	8	  1.4075830	       5.7719209	 -0.0060162	       0.1398219	3
0.0000	585.395328	3	8	 -0.2894650	       5.7770337	 -0.0207900	       0.1274451	13
0.0000	585.395328	7	8	  0.1498887	       5.7786252	 -0.0004398	       0.1201243	24
0.0000	586.295360	1	8	  0.4204943	       5.7718780	 -0.0093954	       0.2416394	6
0.0000	586.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	586.295360	4	8	 -0.3094003	       5.7686270	 -0.0058417	       0.1473226	14
0.0000	586.295360	5	8	  0.6210581	       5.7771496	 -0.0043038	       0.1356850	17
0.0000	586.295360	6	8	 -1.5702355	       5.7619213	 -0.0039697	       0.1272854	23
0.0000	586.395328	0	8	  1.5035472	       5.7719057	  0.0052998	       0.1398235	3
0.0000	586.395328	3	8	 -0.2566936	       5.7770288	  0.0235015	       0.1274446	13
0.0000	586.395328	7	8	  0.0855263	       5.7785747	 -0.0259781	       0.1201249	24
0.0000	587.295360	1	8	  0.3950444	       5.7718562	 -0.0036651	       0.2416392	6
0.0000	587.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	587.295360	4	8	 -0.4322387	       5.7686181	 -0.0247339	       0.1473216	14
0.0000	587.295360	5	8	  0.5372237	       5.7771354	 -0.0015516	       0.1356838	17
0.0000	587.295360	6	8	 -1.5832136	       5.7619273	 -0.0068411	       0.1272824	23
0.0000	587.395328	0	8	  1.3185604	       5.7718915	  0.0058484	       0.1398229	3
0.0000	587.395328	3	8	 -0.5082521	       5.7770245	 -0.0198624	       0.1274418	13
0.0000	587.395328	7	8	 -0.0671524	       5.7785262	  0.0050017	       0.1201234	24
0.0000	588.295360	1	8	  0.2228350	       5.7718350	 -0.0204141	       0.2416387	6
0.0000	588.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	588.295360	4	8	 -0.4253600	       5.7686095	  0.0204708	       0.1473217	14
0.0000	588.295360	5	8	  0.4199567	       5.7771216	 -0.0134262	       0.1356844	17
0.0000	588.295360	6	8	 -1.7147017	       5.7619329	 -0.0083261	       0.1272786	23
0.0000	588.395328	0	8	  1.3329388	       5.7718780	  0.0093248	       0.1398223	3
0.0000	588.395328	3	8	 -0.6423942	       5.7770199	  0.0157404	       0.1274397	13
0.0000	588.395328	7	8	 -0.0617796	       5.7784800	  0.0009914	       0.1201225	24
0.0000	589.295360	1	8	  0.1625621	       5.7718145	 -0.0144869	       0.2416390	6
0.0000	589.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	589.295360	4	8	 -0.5963102	       5.7686019	  0.0027547	       0.1473217	14
0.0000	589.295360	5	8	  0.3999776	       5.7771087	 -0.0042529	       0.1356844	17
0.0000	589.295360	6	8	 -1.7554824	       5.7619386	 -0.0059966	       0.1272747	23
0.0000	589.395328	0	8	  1.2717211	       5.7718647	  0.0019292	       0.1398228	3
0.0000	589.395328	3	8	 -0.6309084	       5.7770156	 -0.0156094	       0.1274371	13
0.0000	589.395328	7	8	 -0.3104031	       5.7784358	 -0.0035538	       0.1201213	24
0.0000	590.295360	1	8	  0.0719263	       5.7717944	 -0.0169890	       0.2416387	6
0.0000	590.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	590.295360	4	8	 -0.7563431	       5.7685946	 -0.0167811	       0.1473230	14
0.0000	590.295360	5	8	  0.3100702	       5.7770958	  0.0069365	       0.1356875	17
0.0000	590.295360	6	8	 -1.7910094	       5.7619439	  0.0094640	       0.1272719	23
0.0000	590.395328	0	8	  1.2185864	       5.7718525	  0.0017556	       0.1398244	3
0.0000	590.395328	3	8	 -0.7569917	       5.7770116	  0.0011259	       0.1274366	13
0.0000	590.395328	7	8	 -0.3150251	       5.7783932	 -0.0082043	       0.1201214	24
0.0000	591.295360	1	8	 -0.0870450	       5.7717745	 -0.0046699	       0.2416388	6
0.0000	591.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	591.295360	4	8	 -0.8406199	       5.7685880	  0.0068842	       0.1473245	14
0.0000	591.295360	5	8	  0.1357793	       5.7770836	  0.0022113	       0.1356899	17
0.0000	591.295360	6	8	 -1.9773562	       5.7619495	 -0.0103929	       0.1272676	23
0.0000	591.395328	0	8	  1.0101914	       5.7718409	  0.0151419	       0.1398248	3
0.0000	591.395328	3	8	 -0.8335074	       5.7770077	  0.0172026	       0.1274357	13
0.0000	591.395328	7	8	 -0.3593564	       5.7783526	  0.0053690	       0.1201213	24
0.0000	592.295360	1	8	  0.0207583	       5.7717550	 -0.0070862	       0.2416418	6
0.0000	592.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	592.295360	4	8	 -0.8689616	       5.7685817	 -0.0192072	       0.1473272	14
0.0000	592.295360	5	8	 -0.0022090	       5.7770717	  0.0016354	       0.1356949	17
0.0000	592.295360	6	8	 -2.1194842	       5.7619548	  0.0131301	       0.1272661	23
0.0000	592.395328	0	8	  1.0071589	       5.7718294	  0.0097787	       0.1398279	3
0.0000	592.395328	3	8	 -1.0532097	       5.7770040	 -0.0241682	       0.1274357	13
0.0000	592.395328	7	8	 -0.6401377	       5.7783133	 -0.0188052	       0.1201218	24
0.0000	593.295360	0	8	  0.7862620	       5.7715729	  0.0112177	       0.2415699	3
0.0000	593.295360	1	8	 -0.3462064	       5.7717557	 -0.0280255	       0.1440009	6
0.0000	593.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	593.295360	4	8	 -0.8554226	       5.7685576	  0.0073941	       0.1357496	14
0.0000	593.295360	5	8	 -0.0632707	       5.7772176	  0.0070342	       0.1242922	17
0.0000	593.295360	6	8	 -2.2789683	       5.7619693	 -0.0054299	       0.1264382	23
0.0000	593.395328	3	8	 -0.9255868	       5.7770288	 -0.0125972	       0.1351797	13
0.0000	593.395328	7	8	 -0.4832918	       5.7782734	  0.0175019	       0.1250039	24
0.0000	594.295360	1	8	 -0.2672478	       5.7717583	 -0.0151091	       0.2433139	6
0.0000	594.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	594.295360	4	8	 -1.0130782	       5.7685731	 -0.0019384	       0.1471703	14
0.0000	594.295360	5	8	 -0.2672140	       5.7770790	  0.0026895	       0.1360438	17
0.0000	594.295360	6	8	 -2.3342617	       5.7619190	 -0.0021923	       0.1270453	23
0.0000	594.395328	0	8	  0.7531912	       5.7718714	  0.0022817	       0.1400197	3
0.0000	594.395328	3	8	 -1.0550104	       5.7769968	 -0.0065326	       0.1274521	13
0.0000	594.395328	7	8	 -0.6455373	       5.7782423	 -0.0043152	       0.1201189	24
0.0000	595.295360	0	8	  0.6326019	       5.7716225	 -0.0362997	       0.2416138	3
0.0000	595.295360	1	8	 -0.6059309	       5.7717336	 -0.0276078	       0.1440126	6
0.0000	595.295360	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
