2,2,100,1,GDOP, 900720000.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
389500,1110256.9699,167091.2665,6276737.8766,-64.9888,353.0561,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913238,0.14937678886,18952.7019,1.570796847,-0.184634136,0.000000000,-0.00005776345,-0.00005590567,-0.00030929042,-0.00000000060,-0.00000000058,-0.00000000323,1110256.9699,167091.2665,6276737.8766,-64.9888,353.0561,-65.9759,-0.113,-0.021,0.000,1.39494913238,0.14937678886,18952.7019,2.586
389600,1110250.4705,167126.5720,6276731.2790,-65.0000,353.0541,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913237,0.14940874551,18946.0010,1.570796847,-0.184634136,0.000000000,-0.00005776351,-0.00005590573,-0.00030929075,-0.00000000060,-0.00000000058,-0.00000000323,1110250.4705,167126.5720,6276731.2790,-65.0000,353.0541,-65.9759,-0.113,-0.021,0.000,1.39494913237,0.14940874551,18946.0010,2.586
389700,1110243.9699,167161.8773,6276724.6814,-65.0113,353.0520,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913237,0.14944070219,18939.3001,1.570796847,-0.184634136,0.000000000,-0.00005776357,-0.00005590579,-0.00030929107,-0.00000000060,-0.00000000058,-0.00000000323,1110243.9699,167161.8773,6276724.6814,-65.0113,353.0520,-65.9759,-0.113,-0.021,0.000,1.39494913237,0.14944070219,18939.3001,2.586
389800,1110237.4682,167197.1824,6276718.0838,-65.0226,353.0499,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913237,0.14947265890,18932.5991,1.570796847,-0.184634136,0.000000000,-0.00005776363,-0.00005590585,-0.00030929139,-0.00000000060,-0.00000000058,-0.00000000323,1110237.4682,167197.1824,6276718.0838,-65.0226,353.0499,-65.9759,-0.113,-0.021,0.000,1.39494913237,0.14947265890,18932.5991,2.586
389900,1110230.9654,167232.4873,6276711.4862,-65.0339,353.0478,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913237,0.14950461565,18925.8982,1.570796847,-0.184634136,0.000000000,-0.00005776369,-0.00005590591,-0.00030929172,-0.00000000060,-0.00000000058,-0.00000000323,1110230.9654,167232.4873,6276711.4862,-65.0339,353.0478,-65.9759,-0.113,-0.021,0.000,1.39494913237,0.14950461565,18925.8982,2.586
390000,1110224.4614,167267.7919,6276704.8887,-65.0452,353.0458,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913236,0.14953657243,18919.1973,1.570796847,-0.184634136,0.000000000,-0.00005776375,-0.00005590597,-0.00030929204,-0.00000000060,-0.00000000058,-0.00000000323,1110224.4614,167267.7919,6276704.8887,-65.0452,353.0458,-65.9759,-0.113,-0.021,0.000,1.39494913236,0.14953657243,18919.1973,2.585
390100,1110217.9564,167303.0964,6276698.2911,-65.0565,353.0437,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913236,0.14956852925,18912.4964,1.570796847,-0.184634136,0.000000000,-0.00005776381,-0.00005590602,-0.00030929236,-0.00000000060,-0.00000000058,-0.00000000323,1110217.9564,167303.0964,6276698.2911,-65.0565,353.0437,-65.9759,-0.113,-0.021,0.000,1.39494913236,0.14956852925,18912.4964,2.585
390200,1110211.4501,167338.4007,6276691.6935,-65.0677,353.0416,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913236,0.14960048609,18905.7955,1.570796847,-0.184634136,0.000000000,-0.00005776387,-0.00005590608,-0.00030929268,-0.00000000060,-0.00000000058,-0.00000000323,1110211.4501,167338.4007,6276691.6935,-65.0677,353.0416,-65.9759,-0.113,-0.021,0.000,1.39494913236,0.14960048609,18905.7955,2.585
390300,1110204.9428,167373.7047,6276685.0959,-65.0790,353.0395,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913235,0.14963244297,18899.0945,1.570796847,-0.184634136,0.000000000,-0.00005776393,-0.00005590614,-0.00030929301,-0.00000000060,-0.00000000058,-0.00000000323,1110204.9428,167373.7047,6276685.0959,-65.0790,353.0395,-65.9759,-0.113,-0.021,0.000,1.39494913235,0.14963244297,18899.0945,2.585
390400,1110198.4343,167409.0086,6276678.4983,-65.0903,353.0374,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913235,0.14966439989,18892.3936,1.570796847,-0.184634136,0.000000000,-0.00005776399,-0.00005590620,-0.00030929333,-0.00000000060,-0.00000000058,-0.00000000323,1110198.4343,167409.0086,6276678.4983,-65.0903,353.0374,-65.9759,-0.113,-0.021,0.000,1.39494913235,0.14966439989,18892.3936,2.585
390500,1110191.9248,167444.3122,6276671.9007,-65.1016,353.0354,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913235,0.14969635684,18885.6927,1.570796847,-0.184634136,0.000000000,-0.00005776405,-0.00005590626,-0.00030929365,-0.00000000060,-0.00000000058,-0.00000000323,1110191.9248,167444.3122,6276671.9007,-65.1016,353.0354,-65.9759,-0.113,-0.021,0.000,1.39494913235,0.14969635684,18885.6927,2.585
390600,1110185.4140,167479.6157,6276665.3031,-65.1129,353.0333,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913235,0.14972831382,18878.9918,1.570796847,-0.184634136,0.000000000,-0.00005776411,-0.00005590632,-0.00030929398,-0.00000000060,-0.00000000058,-0.00000000323,1110185.4140,167479.6157,6276665.3031,-65.1129,353.0333,-65.9759,-0.113,-0.021,0.000,1.39494913235,0.14972831382,18878.9918,2.585
390700,1110178.9022,167514.9189,6276658.7055,-65.1241,353.0312,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913234,0.14976027083,18872.2908,1.570796847,-0.184634136,0.000000000,-0.00005776417,-0.00005590638,-0.00030929430,-0.00000000060,-0.00000000058,-0.00000000323,1110178.9022,167514.9189,6276658.7055,-65.1241,353.0312,-65.9759,-0.113,-0.021,0.000,1.39494913234,0.14976027083,18872.2908,2.585
390800,1110172.3892,167550.2219,6276652.1080,-65.1354,353.0291,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913234,0.14979222788,18865.5899,1.570796847,-0.184634136,0.000000000,-0.00005776423,-0.00005590643,-0.00030929462,-0.00000000060,-0.00000000058,-0.00000000323,1110172.3892,167550.2219,6276652.1080,-65.1354,353.0291,-65.9759,-0.113,-0.021,0.000,1.39494913234,0.14979222788,18865.5899,2.585
390900,1110165.8751,167585.5247,6276645.5104,-65.1467,353.0270,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913234,0.14982418496,18858.8890,1.570796847,-0.184634136,0.000000000,-0.00005776429,-0.00005590649,-0.00030929494,-0.00000000060,-0.00000000058,-0.00000000323,1110165.8751,167585.5247,6276645.5104,-65.1467,353.0270,-65.9759,-0.113,-0.021,0.000,1.39494913234,0.14982418496,18858.8890,2.585
391000,1110159.3599,167620.8273,6276638.9128,-65.1580,353.0250,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913233,0.14985614208,18852.1881,1.570796847,-0.184634136,0.000000000,-0.00005776435,-0.00005590655,-0.00030929527,-0.00000000060,-0.00000000058,-0.00000000323,1110159.3599,167620.8273,6276638.9128,-65.1580,353.0250,-65.9759,-0.113,-0.021,0.000,1.39494913233,0.14985614208,18852.1881,2.585
391100,1110152.8435,167656.1297,6276632.3152,-65.1693,353.0229,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913233,0.14988809923,18845.4872,1.570796847,-0.184634136,0.000000000,-0.00005776441,-0.00005590661,-0.00030929559,-0.00000000060,-0.00000000058,-0.00000000323,1110152.8435,167656.1297,6276632.3152,-65.1693,353.0229,-65.9759,-0.113,-0.021,0.000,1.39494913233,0.14988809923,18845.4872,2.585
391200,1110146.3260,167691.4319,6276625.7176,-65.1806,353.0208,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913233,0.14992005641,18838.7862,1.570796847,-0.184634136,0.000000000,-0.00005776447,-0.00005590667,-0.00030929591,-0.00000000060,-0.00000000058,-0.00000000323,1110146.3260,167691.4319,6276625.7176,-65.1806,353.0208,-65.9759,-0.113,-0.021,0.000,1.39494913233,0.14992005641,18838.7862,2.585
391300,1110139.8074,167726.7338,6276619.1200,-65.1918,353.0187,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913233,0.14995201362,18832.0853,1.570796847,-0.184634136,0.000000000,-0.00005776453,-0.00005590673,-0.00030929624,-0.00000000060,-0.00000000058,-0.00000000323,1110139.8074,167726.7338,6276619.1200,-65.1918,353.0187,-65.9759,-0.113,-0.021,0.000,1.39494913233,0.14995201362,18832.0853,2.585
391400,1110133.2876,167762.0356,6276612.5224,-65.2031,353.0166,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913232,0.14998397087,18825.3844,1.570796847,-0.184634136,0.000000000,-0.00005776459,-0.00005590678,-0.00030929656,-0.00000000060,-0.00000000058,-0.00000000323,1110133.2876,167762.0356,6276612.5224,-65.2031,353.0166,-65.9759,-0.113,-0.021,0.000,1.39494913232,0.14998397087,18825.3844,2.585
391500,1110126.7668,167797.3372,6276605.9248,-65.2144,353.0145,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913232,0.15001592815,18818.6835,1.570796847,-0.184634136,0.000000000,-0.00005776465,-0.00005590684,-0.00030929688,-0.00000000060,-0.00000000058,-0.00000000323,1110126.7668,167797.3372,6276605.9248,-65.2144,353.0145,-65.9759,-0.113,-0.021,0.000,1.39494913232,0.15001592815,18818.6835,2.585
391600,1110120.2448,167832.6385,6276599.3272,-65.2257,353.0125,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913232,0.15004788547,18811.9826,1.570796847,-0.184634136,0.000000000,-0.00005776471,-0.00005590690,-0.00030929720,-0.00000000060,-0.00000000058,-0.00000000323,1110120.2448,167832.6385,6276599.3272,-65.2257,353.0125,-65.9759,-0.113,-0.021,0.000,1.39494913232,0.15004788547,18811.9826,2.585
391700,1110113.7216,167867.9397,6276592.7297,-65.2370,353.0104,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913231,0.15007984282,18805.2816,1.570796847,-0.184634136,0.000000000,-0.00005776477,-0.00005590696,-0.00030929753,-0.00000000060,-0.00000000058,-0.00000000323,1110113.7216,167867.9397,6276592.7297,-65.2370,353.0104,-65.9759,-0.113,-0.021,0.000,1.39494913231,0.15007984282,18805.2816,2.585
391800,1110107.1974,167903.2406,6276586.1321,-65.2482,353.0083,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913231,0.15011180020,18798.5807,1.570796847,-0.184634136,0.000000000,-0.00005776483,-0.00005590702,-0.00030929785,-0.00000000060,-0.00000000058,-0.00000000323,1110107.1974,167903.2406,6276586.1321,-65.2482,353.0083,-65.9759,-0.113,-0.021,0.000,1.39494913231,0.15011180020,18798.5807,2.585
391900,1110100.6720,167938.5413,6276579.5345,-65.2595,353.0062,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913231,0.15014375761,18791.8798,1.570796847,-0.184634136,0.000000000,-0.00005776490,-0.00005590708,-0.00030929817,-0.00000000060,-0.00000000058,-0.00000000323,1110100.6720,167938.5413,6276579.5345,-65.2595,353.0062,-65.9759,-0.113,-0.021,0.000,1.39494913231,0.15014375761,18791.8798,2.585
392000,1110094.1455,167973.8418,6276572.9369,-65.2708,353.0041,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913230,0.15017571506,18785.1789,1.570796847,-0.184634136,0.000000000,-0.00005776496,-0.00005590713,-0.00030929850,-0.00000000060,-0.00000000058,-0.00000000323,1110094.1455,167973.8418,6276572.9369,-65.2708,353.0041,-65.9759,-0.113,-0.021,0.000,1.39494913230,0.15017571506,18785.1789,2.585
392100,1110087.6178,168009.1421,6276566.3393,-65.2821,353.0020,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913230,0.15020767254,18778.4779,1.570796847,-0.184634136,0.000000000,-0.00005776502,-0.00005590719,-0.00030929882,-0.00000000060,-0.00000000058,-0.00000000323,1110087.6178,168009.1421,6276566.3393,-65.2821,353.0020,-65.9759,-0.113,-0.021,0.000,1.39494913230,0.15020767254,18778.4779,2.585
392200,1110081.0890,168044.4422,6276559.7417,-65.2934,352.9999,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913230,0.15023963006,18771.7770,1.570796847,-0.184634136,0.000000000,-0.00005776508,-0.00005590725,-0.00030929914,-0.00000000060,-0.00000000058,-0.00000000323,1110081.0890,168044.4422,6276559.7417,-65.2934,352.9999,-65.9759,-0.113,-0.021,0.000,1.39494913230,0.15023963006,18771.7770,2.585
392300,1110074.5591,168079.7421,6276553.1441,-65.3047,352.9979,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913230,0.15027158761,18765.0761,1.570796847,-0.184634136,0.000000000,-0.00005776514,-0.00005590731,-0.00030929947,-0.00000000060,-0.00000000058,-0.00000000323,1110074.5591,168079.7421,6276553.1441,-65.3047,352.9979,-65.9759,-0.113,-0.021,0.000,1.39494913230,0.15027158761,18765.0761,2.585
392400,1110068.0281,168115.0418,6276546.5465,-65.3159,352.9958,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913229,0.15030354519,18758.3752,1.570796847,-0.184634136,0.000000000,-0.00005776520,-0.00005590737,-0.00030929979,-0.00000000060,-0.00000000058,-0.00000000323,1110068.0281,168115.0418,6276546.5465,-65.3159,352.9958,-65.9759,-0.113,-0.021,0.000,1.39494913229,0.15030354519,18758.3752,2.585
392500,1110061.4960,168150.3413,6276539.9490,-65.3272,352.9937,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913229,0.15033550280,18751.6743,1.570796847,-0.184634136,0.000000000,-0.00005776526,-0.00005590743,-0.00030930011,-0.00000000060,-0.00000000058,-0.00000000323,1110061.4960,168150.3413,6276539.9490,-65.3272,352.9937,-65.9759,-0.113,-0.021,0.000,1.39494913229,0.15033550280,18751.6743,2.585
392600,1110054.9627,168185.6405,6276533.3514,-65.3385,352.9916,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913229,0.15036746045,18744.9733,1.570796847,-0.184634136,0.000000000,-0.00005776532,-0.00005590748,-0.00030930043,-0.00000000060,-0.00000000058,-0.00000000323,1110054.9627,168185.6405,6276533.3514,-65.3385,352.9916,-65.9759,-0.113,-0.021,0.000,1.39494913229,0.15036746045,18744.9733,2.585
392700,1110048.4283,168220.9396,6276526.7538,-65.3498,352.9895,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913228,0.15039941813,18738.2724,1.570796847,-0.184634136,0.000000000,-0.00005776538,-0.00005590754,-0.00030930076,-0.00000000060,-0.00000000058,-0.00000000323,1110048.4283,168220.9396,6276526.7538,-65.3498,352.9895,-65.9759,-0.113,-0.021,0.000,1.39494913228,0.15039941813,18738.2724,2.585
392800,1110041.8927,168256.2385,6276520.1562,-65.3611,352.9874,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913228,0.15043137585,18731.5715,1.570796847,-0.184634136,0.000000000,-0.00005776544,-0.00005590760,-0.00030930108,-0.00000000060,-0.00000000058,-0.00000000323,1110041.8927,168256.2385,6276520.1562,-65.3611,352.9874,-65.9759,-0.113,-0.021,0.000,1.39494913228,0.15043137585,18731.5715,2.585
392900,1110035.3560,168291.5371,6276513.5586,-65.3723,352.9853,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913228,0.15046333360,18724.8706,1.570796847,-0.184634136,0.000000000,-0.00005776550,-0.00005590766,-0.00030930140,-0.00000000060,-0.00000000058,-0.00000000323,1110035.3560,168291.5371,6276513.5586,-65.3723,352.9853,-65.9759,-0.113,-0.021,0.000,1.39494913228,0.15046333360,18724.8706,2.585
393000,1110028.8182,168326.8355,6276506.9610,-65.3836,352.9832,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913228,0.15049529138,18718.1696,1.570796847,-0.184634136,0.000000000,-0.00005776556,-0.00005590772,-0.00030930173,-0.00000000060,-0.00000000058,-0.00000000323,1110028.8182,168326.8355,6276506.9610,-65.3836,352.9832,-65.9759,-0.113,-0.021,0.000,1.39494913228,0.15049529138,18718.1696,2.585
393100,1110022.2793,168362.1337,6276500.3634,-65.3949,352.9811,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913227,0.15052724920,18711.4687,1.570796847,-0.184634136,0.000000000,-0.00005776562,-0.00005590778,-0.00030930205,-0.00000000060,-0.00000000058,-0.00000000323,1110022.2793,168362.1337,6276500.3634,-65.3949,352.9811,-65.9759,-0.113,-0.021,0.000,1.39494913227,0.15052724920,18711.4687,2.585
393200,1110015.7393,168397.4317,6276493.7658,-65.4062,352.9791,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913227,0.15055920704,18704.7678,1.570796847,-0.184634136,0.000000000,-0.00005776568,-0.00005590783,-0.00030930237,-0.00000000060,-0.00000000058,-0.00000000323,1110015.7393,168397.4317,6276493.7658,-65.4062,352.9791,-65.9759,-0.113,-0.021,0.000,1.39494913227,0.15055920704,18704.7678,2.585
393300,1110009.1981,168432.7295,6276487.1683,-65.4175,352.9770,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913227,0.15059116493,18698.0669,1.570796847,-0.184634136,0.000000000,-0.00005776574,-0.00005590789,-0.00030930269,-0.00000000060,-0.00000000058,-0.00000000323,1110009.1981,168432.7295,6276487.1683,-65.4175,352.9770,-65.9759,-0.113,-0.021,0.000,1.39494913227,0.15059116493,18698.0669,2.585
393400,1110002.6558,168468.0271,6276480.5707,-65.4287,352.9749,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913226,0.15062312284,18691.3660,1.570796847,-0.184634136,0.000000000,-0.00005776580,-0.00005590795,-0.00030930302,-0.00000000060,-0.00000000058,-0.00000000323,1110002.6558,168468.0271,6276480.5707,-65.4287,352.9749,-65.9759,-0.113,-0.021,0.000,1.39494913226,0.15062312284,18691.3660,2.585
393500,1109996.1123,168503.3245,6276473.9731,-65.4400,352.9728,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913226,0.15065508079,18684.6650,1.570796847,-0.184634136,0.000000000,-0.00005776586,-0.00005590801,-0.00030930334,-0.00000000060,-0.00000000058,-0.00000000323,1109996.1123,168503.3245,6276473.9731,-65.4400,352.9728,-65.9759,-0.113,-0.021,0.000,1.39494913226,0.15065508079,18684.6650,2.585
393600,1109989.5678,168538.6217,6276467.3755,-65.4513,352.9707,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913226,0.15068703877,18677.9641,1.570796847,-0.184634136,0.000000000,-0.00005776592,-0.00005590807,-0.00030930366,-0.00000000060,-0.00000000058,-0.00000000323,1109989.5678,168538.6217,6276467.3755,-65.4513,352.9707,-65.9759,-0.113,-0.021,0.000,1.39494913226,0.15068703877,18677.9641,2.585
393700,1109983.0221,168573.9187,6276460.7779,-65.4626,352.9686,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913226,0.15071899679,18671.2632,1.570796847,-0.184634136,0.000000000,-0.00005776598,-0.00005590813,-0.00030930399,-0.00000000060,-0.00000000058,-0.00000000323,1109983.0221,168573.9187,6276460.7779,-65.4626,352.9686,-65.9759,-0.113,-0.021,0.000,1.39494913226,0.15071899679,18671.2632,2.585
393800,1109976.4753,168609.2154,6276454.1803,-65.4739,352.9665,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913225,0.15075095484,18664.5623,1.570796847,-0.184634136,0.000000000,-0.00005776604,-0.00005590818,-0.00030930431,-0.00000000060,-0.00000000058,-0.00000000323,1109976.4753,168609.2154,6276454.1803,-65.4739,352.9665,-65.9759,-0.113,-0.021,0.000,1.39494913225,0.15075095484,18664.5623,2.585
393900,1109969.9273,168644.5120,6276447.5827,-65.4851,352.9644,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913225,0.15078291292,18657.8613,1.570796847,-0.184634136,0.000000000,-0.00005776610,-0.00005590824,-0.00030930463,-0.00000000060,-0.00000000058,-0.00000000323,1109969.9273,168644.5120,6276447.5827,-65.4851,352.9644,-65.9759,-0.113,-0.021,0.000,1.39494913225,0.15078291292,18657.8613,2.585
394000,1109963.3782,168679.8083,6276440.9851,-65.4964,352.9623,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913225,0.15081487104,18651.1604,1.570796847,-0.184634136,0.000000000,-0.00005776616,-0.00005590830,-0.00030930496,-0.00000000060,-0.00000000058,-0.00000000323,1109963.3782,168679.8083,6276440.9851,-65.4964,352.9623,-65.9759,-0.113,-0.021,0.000,1.39494913225,0.15081487104,18651.1604,2.585
394100,1109956.8280,168715.1044,6276434.3875,-65.5077,352.9602,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913224,0.15084682919,18644.4595,1.570796847,-0.184634136,0.000000000,-0.00005776622,-0.00005590836,-0.00030930528,-0.00000000060,-0.00000000058,-0.00000000323,1109956.8280,168715.1044,6276434.3875,-65.5077,352.9602,-65.9759,-0.113,-0.021,0.000,1.39494913224,0.15084682919,18644.4595,2.585
394200,1109950.2767,168750.4003,6276427.7900,-65.5190,352.9581,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913224,0.15087878737,18637.7586,1.570796847,-0.184634136,0.000000000,-0.00005776628,-0.00005590842,-0.00030930560,-0.00000000060,-0.00000000058,-0.00000000323,1109950.2767,168750.4003,6276427.7900,-65.5190,352.9581,-65.9759,-0.113,-0.021,0.000,1.39494913224,0.15087878737,18637.7586,2.585
394300,1109943.7242,168785.6961,6276421.1924,-65.5303,352.9560,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913224,0.15091074558,18631.0577,1.570796847,-0.184634136,0.000000000,-0.00005776634,-0.00005590848,-0.00030930592,-0.00000000060,-0.00000000058,-0.00000000323,1109943.7242,168785.6961,6276421.1924,-65.5303,352.9560,-65.9759,-0.113,-0.021,0.000,1.39494913224,0.15091074558,18631.0577,2.585
394400,1109937.1706,168820.9916,6276414.5948,-65.5415,352.9539,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913224,0.15094270383,18624.3567,1.570796847,-0.184634136,0.000000000,-0.00005776640,-0.00005590854,-0.00030930625,-0.00000000060,-0.00000000058,-0.00000000323,1109937.1706,168820.9916,6276414.5948,-65.5415,352.9539,-65.9759,-0.113,-0.021,0.000,1.39494913224,0.15094270383,18624.3567,2.585
394500,1109930.6159,168856.2868,6276407.9972,-65.5528,352.9519,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913223,0.15097466212,18617.6558,1.570796847,-0.184634136,0.000000000,-0.00005776646,-0.00005590859,-0.00030930657,-0.00000000060,-0.00000000058,-0.00000000323,1109930.6159,168856.2868,6276407.9972,-65.5528,352.9519,-65.9759,-0.113,-0.021,0.000,1.39494913223,0.15097466212,18617.6558,2.585
394600,1109924.0601,168891.5819,6276401.3996,-65.5641,352.9498,-65.9759,-0.113,-0.021,0.000,0.000,0.000,0.000,1.39494913223,0.15100662043,18610.9549,1.570796847,-0.184634136,0.000000000,-0.00005776652,-0.00005590865,-0.00030930689,-0.00000000060,-0.00000000058,-0.00000000323,1109924.0601,168891.5819,6276401.3996,-65.5641,352.9498,-65.9759,-0.113,-0.021,0.000,1.39494913223,0.15100662043,18610.9549,2.585
